ALUNOS_PORCENTAGEM_Q004_Mae_Nao_Sabe_Escolaridade,ALUNOS_PORCENTAGEM_Q010A_Sim_Tv_A_Cabo,ALUNOS_PORCENTAGEM_Q005_Pai_Nao_Sabe_Escolaridade,ALUNOS_PORCENTAGEM_Q007_Contratam_Domestica_Vez_Em_Quando,ALUNOS_PORCENTAGEM_Q017B_Fazer_Curos_Mais_2_Hora,ALUNOS_PORCENTAGEM_Q009A_Nenhum_Geladeira_Em_Casa,ALUNOS_PORCENTAGEM_Q003A_Sim_moro_com_mae_madrasta,ALUNOS_PORCENTAGEM_Q002_Branca,ALUNOS_PORCENTAGEM_Q009B_1_Tablet_Em_Casa,ALUNOS_PORCENTAGEM_Q018C_Le_Quadrinhos_Quase_Nunca,ALUNOS_PORCENTAGEM_Q019_Depois_EM_Somente_Trabalhar,ALUNOS_PORCENTAGEM_Q014_Abandonou_Escola_Publica_Particular,ALUNOS_PORCENTAGEM_Q006A_Conversa_Sobre_Escola_Quase_Sempre,ALUNOS_PORCENTAGEM_Q018A_Le_Noticias_Quase_Sempre,ALUNOS_PORCENTAGEM_Q003D_Sim_moro_com_avos,ALUNOS_PORCENTAGEM_Q020_Sim_Concluiu_EM_Eja,ALUNOS_PORCENTAGEM_Q008C_Sim_Iluminacao_Na_Rua,ALUNOS_PORCENTAGEM_Q015_Reprovado_Nunca,ALUNOS_PORCENTAGEM_Q010D_Sim_Mesa_Estudo,ALUNOS_PORCENTAGEM_Q010C_Sim_Quarto_So_Meu,ALUNOS_PORCENTAGEM_Q012_Meio_Transporte_Carro,ALUNOS_PORCENTAGEM_Q013_Idade_Ingresso_Escola_8_Ou_Mais,ALUNOS_PORCENTAGEM_Q017D_Estudar_Mais_2_Hora,ALUNOS_PORCENTAGEM_Q017E_Trabalhar_Mais_2_Hora,ALUNOS_PORCENTAGEM_Q009C_1_Computador_Em_Casa,ALUNOS_PORCENTAGEM_Q006E_Reuniao_Pais_Quase_Nunca,ALUNOS_PORCENTAGEM_Q010E_Sim_Garagem,ALUNOS_PORCENTAGEM_Q006C_Incentiva_Fazer_tarefas_Quase_Nunca,ALUNOS_PORCENTAGEM_Q016_Abandonou_Escola_Nunca,ALUNOS_PORCENTAGEM_Q017C_Trabalhos_Domesticos_1_a_2_Horas,ALUNOS_PORCENTAGEM_Q003B_Sim_moro_com_pai_padrasto,ALUNOS_PORCENTAGEM_Q008B_Sim_Agua_Tratada,ALUNOS_PORCENTAGEM_Q018B_Le_Livros_Quase_Nunca,ALUNOS_PORCENTAGEM_Q006B_Incentiva_Estudar_Vez_Em_Quando,ALUNOS_PORCENTAGEM_Q009D_1_Quartos_Em_Casa,ALUNOS_PORCENTAGEM_Q010B_Sim_Wifi,ALUNOS_PORCENTAGEM_Q017A_Lazer_Nao_Uso_Tempo_Nisso,ALUNOS_PORCENTAGEM_Q006D_Comparecer_aulas_Quase_Sempre,ALUNOS_PORCENTAGEM_Q010G_Nao_Aspirador_Po,ALUNOS_PORCENTAGEM_Q009F_2_Banheiro_Em_Casa,PROFESSOR_PORCENTAGEM_Q014_Estudantes_Tem_Problemas_Aprendizagem_Concordo,PROFESSOR_PORCENTAGEM_Q101_Alunos_Sob_Efeito_Drogas_Nunca,PROFESSOR_PORCENTAGEM_Q001_Parda,PROFESSOR_PORCENTAGEM_Q115_Estimula_Alunos_Expressarem_Opinioes_Semanalmente,PROFESSOR_PORCENTAGEM_Q022_Assisto_Telejornal_Sempre,PROFESSOR_PORCENTAGEM_Q080_Vezes_Reuniu_Conselho_Clas_Mais_Tres_Vezes,PROFESSOR_PORCENTAGEM_Q094_Alunos_Respeitam_Acordos_Em_Sala_Discordo,PROFESSOR_PORCENTAGEM_Q075_Projeto_Politico_Pedagogico_Discutido_Reunioes_Sim,PROFESSOR_PORCENTAGEM_Q064_Aprimorar_Proces_Avalia_Sala_Contribiu_Mt,PROFESSOR_PORCENTAGEM_Q095_Alunos_Chegam_Pontualmente_Concordo,ALUNOS_ID_ESCOLA,MEDIA_FINAL
0.075268817204301,0.3870967741935484,0.1935483870967742,0.1290322580645161,0.1935483870967742,0.0,0.7634408602150538,0.2365591397849462,0.1397849462365591,0.5268817204301075,0.032258064516129,0.1075268817204301,0.3010752688172043,0.3225806451612903,0.1612903225806451,0.021505376344086,0.7526881720430108,0.7849462365591398,0.4193548387096774,0.6451612903225806,0.1612903225806451,0.010752688172043,0.1505376344086021,0.3010752688172043,0.3763440860215054,0.1397849462365591,0.5483870967741935,0.1397849462365591,0.9247311827956988,0.4193548387096774,0.6129032258064516,0.7096774193548387,0.2580645161290322,0.1505376344086021,0.064516129032258,0.7634408602150538,0.064516129032258,0.8602150537634409,0.8279569892473119,0.2903225806451613,0.25,0.375,0.0,0.0,0.375,0.625,0.125,0.625,0.625,0.375,11012994,290.13
0.0956521739130434,0.3478260869565217,0.2695652173913043,0.0521739130434782,0.1565217391304348,0.0,0.7391304347826086,0.1913043478260869,0.1130434782608695,0.5391304347826087,0.008695652173913,0.0347826086956521,0.2521739130434782,0.3391304347826087,0.0956521739130434,0.0521739130434782,0.8695652173913043,0.591304347826087,0.4434782608695652,0.5652173913043478,0.0869565217391304,0.0,0.1130434782608695,0.6347826086956522,0.4434782608695652,0.2434782608695652,0.4782608695652174,0.1739130434782608,0.8956521739130435,0.3304347826086956,0.6086956521739131,0.8,0.3391304347826087,0.1913043478260869,0.1739130434782608,0.7739130434782608,0.0695652173913043,0.8608695652173913,0.8434782608695652,0.2608695652173913,0.25,0.25,0.375,0.125,0.25,0.5,0.125,0.375,0.25,0.25,11014431,274.59000000000003
0.0809248554913294,0.3815028901734104,0.2138728323699422,0.0982658959537572,0.1618497109826589,0.0057803468208092,0.815028901734104,0.3005780346820809,0.1329479768786127,0.4855491329479768,0.0173410404624277,0.2196531791907514,0.2947976878612717,0.3583815028901734,0.1271676300578034,0.0578034682080924,0.8728323699421965,0.7803468208092486,0.5086705202312138,0.653179190751445,0.2427745664739884,0.0057803468208092,0.1502890173410404,0.3930635838150289,0.4161849710982659,0.3005780346820809,0.5491329479768786,0.1676300578034682,0.9190751445086706,0.3815028901734104,0.6011560693641619,0.8554913294797688,0.3236994219653179,0.1387283236994219,0.0693641618497109,0.907514450867052,0.0404624277456647,0.8265895953757225,0.8092485549132948,0.3121387283236994,0.1666666666666666,0.3333333333333333,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.1666666666666666,0.25,11047208,280.605
0.0533333333333333,0.3466666666666667,0.1466666666666666,0.1733333333333333,0.0666666666666666,0.0,0.7866666666666666,0.3466666666666667,0.1733333333333333,0.4933333333333333,0.0,0.3066666666666666,0.3466666666666667,0.4933333333333333,0.2133333333333333,0.0266666666666666,0.8933333333333333,0.8533333333333334,0.68,0.5733333333333334,0.2933333333333333,0.0133333333333333,0.0933333333333333,0.1333333333333333,0.5066666666666667,0.2666666666666666,0.6266666666666667,0.2266666666666666,0.96,0.4133333333333333,0.5466666666666666,0.88,0.32,0.2266666666666666,0.0533333333333333,0.8933333333333333,0.0,0.84,0.68,0.24,0.5,0.5,0.5,0.25,0.5,1.0,0.25,0.75,0.5,0.5,11049634,322.85
0.127906976744186,0.3720930232558139,0.2325581395348837,0.1162790697674418,0.1162790697674418,0.0,0.7441860465116279,0.2325581395348837,0.1162790697674418,0.5813953488372093,0.0697674418604651,0.0581395348837209,0.2325581395348837,0.2441860465116279,0.2325581395348837,0.0232558139534883,0.8488372093023255,0.7790697674418605,0.3488372093023256,0.686046511627907,0.0697674418604651,0.0116279069767441,0.1976744186046511,0.3837209302325581,0.5116279069767442,0.313953488372093,0.4418604651162791,0.1627906976744186,0.9302325581395348,0.3837209302325581,0.5348837209302325,0.8372093023255814,0.3255813953488372,0.1744186046511628,0.0465116279069767,0.8372093023255814,0.0465116279069767,0.7906976744186046,0.813953488372093,0.4302325581395348,0.375,0.375,0.375,0.25,0.375,0.625,0.25,0.375,0.125,0.25,11017775,293.31
0.0809248554913294,0.3468208092485549,0.1907514450867052,0.0924855491329479,0.2138728323699422,0.0115606936416184,0.6936416184971098,0.2254335260115607,0.0635838150289017,0.5664739884393064,0.0346820809248554,0.0751445086705202,0.3526011560693641,0.2427745664739884,0.0635838150289017,0.0867052023121387,0.6820809248554913,0.7745664739884393,0.4682080924855491,0.653179190751445,0.0924855491329479,0.0115606936416184,0.2254335260115607,0.5260115606936416,0.4046242774566474,0.2601156069364161,0.5086705202312138,0.1213872832369942,0.907514450867052,0.2716763005780346,0.6184971098265896,0.7167630057803468,0.3236994219653179,0.1329479768786127,0.0635838150289017,0.7976878612716763,0.0520231213872832,0.8034682080924855,0.7514450867052023,0.2427745664739884,0.0,0.75,0.5,0.25,0.5,0.25,0.5,0.75,0.25,0.0,11033070,268.38
0.1666666666666666,0.3333333333333333,0.375,0.0,0.0833333333333333,0.0416666666666666,0.7083333333333334,0.2083333333333333,0.0,0.5,0.0,0.0,0.25,0.0833333333333333,0.1666666666666666,0.0,0.7916666666666666,0.5,0.25,0.5,0.0,0.0416666666666666,0.2083333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.2916666666666667,0.3333333333333333,0.875,0.375,0.2916666666666667,0.5416666666666666,0.375,0.2916666666666667,0.1666666666666666,0.2916666666666667,0.2083333333333333,0.9166666666666666,0.9583333333333334,0.125,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,11001496,264.05
0.1666666666666666,0.3194444444444444,0.1944444444444444,0.0972222222222222,0.1527777777777778,0.0,0.7222222222222222,0.0694444444444444,0.125,0.4305555555555556,0.0694444444444444,0.0416666666666666,0.3472222222222222,0.3472222222222222,0.1527777777777778,0.1666666666666666,0.8194444444444444,0.625,0.4305555555555556,0.4861111111111111,0.0277777777777777,0.0416666666666666,0.1388888888888889,0.3194444444444444,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.1388888888888889,0.8888888888888888,0.375,0.625,0.8194444444444444,0.2083333333333333,0.1527777777777778,0.1111111111111111,0.4861111111111111,0.0972222222222222,0.7916666666666666,0.8472222222222222,0.2222222222222222,0.5,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,11002018,255.96500000000003
0.0714285714285714,0.4253246753246753,0.1948051948051948,0.1071428571428571,0.2012987012987013,0.0064935064935064,0.7532467532467533,0.1883116883116883,0.1428571428571428,0.4642857142857143,0.0129870129870129,0.2045454545454545,0.2662337662337662,0.3538961038961039,0.2207792207792207,0.0681818181818181,0.8896103896103896,0.6493506493506493,0.525974025974026,0.5292207792207793,0.1785714285714285,0.0129870129870129,0.1363636363636363,0.3961038961038961,0.4415584415584415,0.224025974025974,0.5844155844155844,0.172077922077922,0.9123376623376624,0.3538961038961039,0.577922077922078,0.7207792207792207,0.2045454545454545,0.1915584415584415,0.0714285714285714,0.7175324675324676,0.0227272727272727,0.8181818181818182,0.8344155844155844,0.3506493506493506,0.1666666666666666,0.1111111111111111,0.1666666666666666,0.0555555555555555,0.2222222222222222,0.2222222222222222,0.0555555555555555,0.1111111111111111,0.0,0.1111111111111111,11003065,277.44
0.05,0.4083333333333333,0.1416666666666666,0.1666666666666666,0.1833333333333333,0.0083333333333333,0.825,0.35,0.1666666666666666,0.625,0.0416666666666666,0.2,0.3916666666666666,0.3166666666666666,0.1,0.05,0.8833333333333333,0.8666666666666667,0.6333333333333333,0.6916666666666667,0.2666666666666666,0.0166666666666666,0.225,0.5,0.475,0.2333333333333333,0.5833333333333334,0.1,0.9916666666666668,0.2833333333333333,0.6916666666666667,0.9083333333333332,0.25,0.125,0.0416666666666666,0.95,0.0416666666666666,0.9,0.8083333333333333,0.3583333333333333,0.1666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,11029455,296.46500000000003
0.1323529411764706,0.2647058823529412,0.2058823529411764,0.0735294117647058,0.25,0.0,0.6617647058823529,0.2647058823529412,0.1176470588235294,0.5441176470588235,0.1176470588235294,0.0147058823529411,0.3823529411764705,0.2647058823529412,0.0735294117647058,0.1029411764705882,0.5294117647058824,0.6911764705882353,0.4264705882352941,0.6764705882352942,0.1029411764705882,0.0441176470588235,0.1617647058823529,0.3676470588235294,0.4558823529411764,0.2647058823529412,0.3529411764705882,0.1323529411764706,0.9117647058823528,0.3235294117647059,0.6617647058823529,0.5147058823529411,0.1323529411764706,0.1176470588235294,0.1029411764705882,0.7647058823529411,0.0735294117647058,0.7647058823529411,0.8235294117647058,0.2352941176470588,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.1666666666666666,0.5,0.1666666666666666,0.1666666666666666,11029480,272.31500000000005
0.14,0.34,0.1,0.06,0.16,0.02,0.7,0.26,0.14,0.5,0.0,0.0,0.32,0.26,0.16,0.08,0.48,0.86,0.42,0.68,0.08,0.02,0.22,0.4,0.42,0.26,0.5,0.16,0.96,0.34,0.74,0.42,0.34,0.18,0.1,0.84,0.0,0.88,0.84,0.26,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.0,0.3333333333333333,11029951,292.25
0.0821917808219178,0.4315068493150685,0.1438356164383561,0.1438356164383561,0.1643835616438356,0.0068493150684931,0.8082191780821918,0.3972602739726027,0.1780821917808219,0.5958904109589042,0.0136986301369863,0.2328767123287671,0.3493150684931507,0.2808219178082192,0.1027397260273972,0.0273972602739726,0.8013698630136986,0.684931506849315,0.541095890410959,0.7465753424657534,0.2123287671232876,0.0068493150684931,0.1301369863013698,0.4041095890410959,0.4657534246575342,0.3972602739726027,0.7328767123287672,0.1780821917808219,0.9246575342465754,0.3493150684931507,0.7054794520547946,0.8082191780821918,0.2876712328767123,0.2397260273972602,0.0136986301369863,0.815068493150685,0.0410958904109589,0.7945205479452054,0.7602739726027398,0.3219178082191781,0.2857142857142857,0.5,0.0714285714285714,0.0,0.1428571428571428,0.4285714285714285,0.0,0.5714285714285714,0.4285714285714285,0.5714285714285714,11033797,289.015
0.1195652173913043,0.2282608695652173,0.1902173913043478,0.0597826086956521,0.1195652173913043,0.0,0.7880434782608695,0.2608695652173913,0.0760869565217391,0.5380434782608695,0.1195652173913043,0.0706521739130434,0.2771739130434782,0.2119565217391304,0.108695652173913,0.1141304347826086,0.6630434782608695,0.7880434782608695,0.3532608695652174,0.6630434782608695,0.0434782608695652,0.0054347826086956,0.108695652173913,0.4673913043478261,0.3804347826086957,0.1793478260869565,0.4782608695652174,0.1630434782608695,0.9293478260869564,0.3315217391304347,0.75,0.4565217391304347,0.3532608695652174,0.1358695652173913,0.0434782608695652,0.7554347826086957,0.0271739130434782,0.8206521739130435,0.8152173913043478,0.2228260869565217,0.1428571428571428,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.2142857142857142,0.0,0.0,11022981,263.595
